Risk_Rank,Observation_ID,Risk_Score,Risk_Score_Pct,Risk_Category,Risk_Band_Order,Priority_Level,Priority_Order,Recommended_Action,Review_Status,Operational_Response,Planning_Response,Evidence_To_Check,Action_Rationale,Decision_Owner,Human_Approval_Required,Human_Review_Flag,Autonomous_Control,Autonomous_Control_Flag
7400,UCI_TEST_05631,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7401,UCI_TEST_05632,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7402,UCI_TEST_05633,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7403,UCI_TEST_05636,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7404,UCI_TEST_05637,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7405,UCI_TEST_05638,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7406,UCI_TEST_05639,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7407,UCI_TEST_05640,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7408,UCI_TEST_05641,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7409,UCI_TEST_05644,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7410,UCI_TEST_05645,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7411,UCI_TEST_05646,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7412,UCI_TEST_05649,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7413,UCI_TEST_05650,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7414,UCI_TEST_05651,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7415,UCI_TEST_05652,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
7416,UCI_TEST_05653,0.0,0.0,Lower,3,P3,3,Continue monitoring; no automatic intervention,Routine monitoring,Maintain routine operational monitoring and normal escalation processes.,Keep routine inspection/maintenance cadence unless other evidence indicates a change in condition.,"Routine condition indicators, recent maintenance history, newly reported defects or alarms.",Lower predicted risk supports continued monitoring without automatic intervention.,Maintenance/Operations responsible person,Yes,1,No,0
